Value
0,900149345
0,90110302
0,895738602
0,894546509
0,895023346
0,894427299
0,894188881
0,89430809
0,895380974
0,895738602
0,890731812
0,89430809
0,893592834
0,889778137
0,889778137
0,886201859
0,909686089
0,911355019
0,982880592
0,979661942
0,98502636
0,980257988
0,978112221
0,977516174
0,979065895
0,976085663
0,973701477
0,975728035
0,972032547
0,970363617
0,970244408
0,969529152
0,970602036
0,970959663
0,969529152
0,969529152
0,970482826
0,968694687
0,969648361
0,96821785
0,978827477
1,007914543
1,062631607
1,064062119
1,06215477
1,058220863
1,075744629
1,128673553
0,989079475
0,56552887
0,564813614
0,565052032
0,566720963
0,566720963
0,568270683
0,56886673
0,567674637
0,567436218
0,566720963
0,566720963
0,565886497
0,565648079
0,567317009
0,568509102
0,566124916
0,566959381
0,567913055
0,567674637
0,565767288
0,568151474
0,568270683
0,596046448
0,594735146
0,598549843
0,662565231
0,664234161
0,66614151
0,665664673
0,666856766
0,665426254
0,664710999
0,664591789
0,664710999
0,665545464
0,664710999
0,665187836
0,665187836
0,66447258
0,664949417
0,663995743
0,665187836
0,666618347
0,669121742
0,665187836
0,661849976
0,694274902
0,69630146
0,694274902
0,699520111
0,711679459
0,716090202
0,717043877
0,716686249
0,716567039
0,713944435
0,714540482
0,713467598
0,713825226
0,71310997
0,713348389
0,712633133
0,712156296
0,71144104
0,711917877
0,711917877
0,711679459
0,715494156
0,715136528
0,709176064
0,706195831
0,749468803
0,815391541
0,824570656
0,833630562
0,817537308
0,831842422
0,823974609
0,825285912
0,836014748
0,828146935
0,823497772
0,821590424
0,823974609
0,828742981
0,828623772
0,825643539
0,820040703
0,818133354
0,820994377
0,818014145
0,818014145
0,816583633
0,815868378
0,826001167
0,827670097
0,839233398
0,892400742
0,894546509
0,894546509
0,89430809
0,892043114
0,895261765
0,893592834
0,892162323
0,891685486
0,89263916
0,892400742
0,890016556
0,890731812
0,890612602
0,889658928
0,886201859
0,8893013
0,886559486
0,880360603
0,922322273
0,914216042
0,981688499
0,981807709
0,982284546
0,983715057
0,980615616
0,980615616
0,979423523
0,979185104
0,979542732
0,978946686
0,981092453
0,979185104
0,982046127
0,978589058
0,979781151
0,97489357
0,97322464
0,967383385
0,955224037
0,175952911
0,207662582
0,214338303
0,286817551
0,286459923
0,294089317
0,291824341
0,294446945
0,300049782
0,298023224
0,295996666
0,297665596
0,295639038
0,295639038
0,296115875
0,294804573
0,293850899
0,297546387
0,303030014
0,30374527
0,300049782
0,302433968
0,311017036
0,3054142
0,329732895
0,361442566
0,340342522
0,418186188
0,413417816
0,413775444
0,417113304
0,414729118
0,413298607
0,411272049
0,409245491
0,4093647
0,409007072
0,40769577
0,407218933
0,407218933
0,407457352
0,407218933
0,406980515
0,406980515
0,406742096
0,407218933
0,408887863
0,40769577
0,403761864
0,446200371
0,433921814
0,431537628
0,432729721
0,512599945
0,513553619
0,51510334
0,51510334
0,514745712
0,514388084
0,517725945
0,515699387
0,51343441
0,513792038
0,515460968
0,51856041
0,509858131
0,513553619
0,512242317
0,513195992
0,513792038
0,514149666
0,514030457
0,512957573
0,549793243
0,563263893
0,611066818
0,616788864
0,614762306
0,622749329
0,630140305
0,618219376
0,616788864
0,617384911
0,616312027
0,616431236
0,616073608
0,615954399
0,616669655
0,615596771
0,61583519
0,617623329
0,617027283
0,616312027
0,616312027
0,615358353
0,613927841
0,608563423
0,637412071
0,649929047
0,693321228
0,695466995
0,697612762
0,700235367
0,702142715
0,702381134
0,702261925
0,703811646
0,699162483
0,69963932
0,69975853
0,697612762
0,699877739
0,699281693
0,69975853
0,700712204
0,700712204
0,700116158
0,69975853
0,699400902
0,700235367
0,698328018
0,716090202
0,75006485
0,760555267
0,76675415
0,764608383
0,766396523
0,769257545
0,768780708
0,767707825
0,768184662
0,767827034
0,767350197
0,763893127
0,766158104
0,766515732
0,767707825
0,766038895
0,765919685
0,765323639
0,76520443
0,762581825
0,762224197
0,764846802
0,764727592
0,782012939
0,814676285
0,307798386
0,31042099
0,309705734
0,310659409
0,310897827
0,310897827
0,310182571
0,310063362
0,310301781
0,310182571
0,310182571
0,31042099
0,310063362
0,310659409
0,309944153
0,310182571
0,31042099
0,309705734
0,309705734
0,311613083
0,309944153
0,348806381
0,389099121
0,422120094
0,423789024
0,424623489
0,425338745
0,426292419
0,42617321
0,425338745
0,423312187
0,424146652
0,423908234
0,423669815
0,424385071
0,424385071
0,424385071
0,424861908
0,423669815
0,423431396
0,423192978
0,422954559
0,423908234
0,422596931
0,419259071
0,477075577
0,539660454
0,531196594
0,542283058
0,539422035
0,543832779
0,542998314
0,543475151
0,542879105
0,541687012
0,540971756
0,540971756
0,543355942
0,541210175
0,540971756
0,541448593
0,540971756
0,54192543
0,544071198
0,543832779
0,54693222
0,547289848
0,54705143
0,54526329
0,581979752
0,582933426
0,58054924
0,58221817
0,645041466
0,655651093
0,646591187
0,647068024
0,645160675
0,645160675
0,644922256
0,645160675
0,644683838
0,644683838
0,644445419
0,645160675
0,645399094
0,645160675
0,645160675
0,645637512
0,644922256
0,645756721
0,648736954
0,646233559
0,664591789
0,665903091
0,657081604
0,66113472
0,671863556
0,750660896
0,746011734
0,737190247
0,735402107
0,734329224
0,734686852
0,733375549
0,733494759
0,734329224
0,734567642
0,734567642
0,734806061
0,734090805
0,733137131
0,735044479
0,739216805
0,732898712
0,732779503
0,738978386
0,761628151
0,813126564
0,804543495
0,793218613
0,791072845
0,809907913
0,813484192
0,804185867
0,805616379
0,802993774
0,802993774
0,804662704
0,804424286
0,803947449
0,802278519
0,806570053
0,806570053
0,808358192
0,801205635
0,799775124
0,800609589
0,793099403
0,793457031
0,793218613
0,849127769
0,887870789
0,885486603
0,885367393
0,885844231
0,885486603
0,886917114
0,886082649
0,886082649
0,885009766
0,884532928
0,885248184
0,884175301
0,88262558
0,883579254
0,882863998
0,881910324
0,882863998
0,881791115
0,883340836
0,885009766
0,85735321
0,861048698
0,882744789
0,89263916
0,96487999
0,972509384
0,970125198
0,973820686
0,965476036
0,483989716
0,482678413
0,482201576
0,48160553
0,482082367
0,481367111
0,480651855
0,480890274
0,480771065
0,480651855
0,480651855
0,480413437
0,480175018
0,481247902
0,47981739
0,480651855
0,485062599
0,508189201
0,57554245
0,574111938
0,584959984
0,58221817
0,578641891
0,579357147
